ID,hour,minute,second,time_interval,x,y
872825,20,25,40,0,21,36
872825,20,25,46,0,21,37
872825,20,25,52,0,22,38
872825,20,25,58,0,23,38
872825,20,26,4,0,24,39
872825,20,26,10,0,25,39
872825,20,26,16,0,26,38
872825,20,26,22,0,27,37
872825,20,26,28,0,28,36
872825,20,26,34,0,29,36
872825,20,26,40,0,30,35
872825,20,26,46,0,31,34
872825,20,26,52,0,32,33
872825,20,26,55,36,32,33
872825,21,3,40,0,31,34
872825,21,3,46,0,30,35
872825,21,3,52,0,29,35
872825,21,3,58,0,28,35
872825,21,4,4,0,27,35
872825,21,4,10,0,26,36
872825,21,4,16,0,25,37
872825,21,4,22,0,24,38
872825,21,4,28,0,23,38
872825,21,4,34,0,22,39
872825,21,4,40,0,21,39
872825,21,4,46,0,20,38
872825,21,4,52,0,19,37
872825,21,4,58,0,18,38
872825,21,5,4,0,17,39
872825,21,5,10,0,17,40
872825,21,5,16,0,16,41
872825,21,5,22,0,15,42
872825,21,5,28,0,16,43
872825,21,5,34,0,16,44
872825,21,5,40,0,15,45
872825,21,5,46,0,16,46
872825,21,5,52,0,17,47
872825,21,5,58,0,17,48
872825,21,6,4,0,18,49
872825,21,6,10,0,19,50
872825,21,6,16,0,20,51
872825,21,6,22,0,21,52
872825,21,6,28,0,22,52
872825,21,6,34,0,23,53
872825,21,6,40,0,24,54
872825,21,6,46,0,25,55
872825,21,6,52,0,26,56
872825,21,6,58,0,27,57
872825,21,7,4,0,28,58
872825,21,7,10,0,29,58
872825,21,7,16,0,30,59
872825,21,7,22,0,31,60
872825,21,7,28,0,32,61
872825,21,7,34,0,33,62
872825,21,7,40,0,34,63
872825,21,7,46,0,34,64
872825,21,7,52,0,33,65
872825,21,7,58,0,32,65
872825,21,8,4,0,31,66
872825,21,8,10,0,30,66
872825,21,8,16,0,29,66
872825,21,8,22,0,28,66
872825,21,8,28,0,27,66
872825,21,8,34,0,26,67
872825,21,8,40,0,25,67
872825,21,8,46,0,24,67
872825,21,8,52,0,23,67
872825,21,8,58,0,22,66
872825,21,9,4,0,21,66
872825,21,9,10,0,20,66
872825,21,9,16,0,19,66
872825,21,9,22,0,18,67
872825,21,9,28,0,17,67
872825,21,9,34,0,16,66
872825,21,9,37,3,16,66
872825,21,13,36,0,17,67
872825,21,13,42,0,18,67
872825,21,13,48,0,19,67
872825,21,13,54,0,20,67
872825,21,14,0,0,21,66
872825,21,14,6,0,22,67
872825,21,14,12,0,23,66
872825,21,14,18,0,24,67
872825,21,14,24,0,25,66
872825,21,14,30,0,26,67
872825,21,14,36,0,27,66
872825,21,14,42,0,28,66
872825,21,14,48,0,29,67
872825,21,14,54,0,30,67
872825,21,15,0,0,31,67
872825,21,15,6,0,32,66
872825,21,15,12,0,33,65
872825,21,15,18,0,34,64
872825,21,15,24,0,34,63
872825,21,15,30,0,33,62
872825,21,15,36,0,32,61
872825,21,15,42,0,31,61
872825,21,15,48,0,30,60
872825,21,15,54,0,29,59
872825,21,16,0,0,28,58
872825,21,16,6,0,27,57
872825,21,16,12,0,26,56
872825,21,16,18,0,25,56
872825,21,16,24,0,24,55
872825,21,16,30,0,23,54
872825,21,16,36,0,22,53
872825,21,16,42,0,21,52
872825,21,16,48,0,20,51
872825,21,16,54,0,19,50
872825,21,17,0,0,18,49
872825,21,17,6,0,17,48
872825,21,17,12,0,17,47
872825,21,17,18,0,16,46
872825,21,17,24,0,16,45
872825,21,17,30,0,16,44
872825,21,17,36,0,17,43
872825,21,17,41,5,17,43
872825,21,23,36,0,16,42
872825,21,23,42,0,16,41
872825,21,23,48,0,16,40
872825,21,23,54,0,17,39
872825,21,24,0,0,18,38
872825,21,24,6,0,19,38
872825,21,24,12,0,20,37
872825,21,24,18,0,21,37
872825,21,24,24,0,22,38
872825,21,24,30,0,23,39
872825,21,24,36,0,24,38
872825,21,24,42,0,25,38
872825,21,24,48,0,26,37
872825,21,24,54,0,27,36
872825,21,25,0,0,28,35
872825,21,25,6,0,29,36
872825,21,25,12,0,30,36
872825,21,25,18,0,31,36
872825,21,25,24,0,32,37
872825,21,25,30,0,33,37
872825,21,25,36,0,34,38
872825,21,25,42,0,35,37
872825,21,25,48,0,36,37
872825,21,25,54,0,37,37
872825,21,26,0,0,38,37
872825,21,26,6,0,39,36
872825,21,26,12,0,40,35
872825,21,26,18,0,41,34
872825,21,26,24,0,42,33
872825,21,26,30,0,43,32
872825,21,26,36,0,44,31
872825,21,26,42,0,45,30
872825,21,26,48,0,46,29
872825,21,26,54,0,47,28
872825,21,27,0,0,48,28
872825,21,27,6,0,49,29
872825,21,27,12,0,50,29
872825,21,27,18,0,51,28
872825,21,27,24,0,52,29
872825,21,27,30,0,53,29
872825,21,27,36,0,54,29
872825,21,27,42,0,55,30
872825,21,27,48,0,56,31
872825,21,27,54,0,57,31
872825,21,28,0,0,58,31
872825,21,28,6,0,59,32
872825,21,28,12,0,60,31
872825,21,28,18,0,61,32
872825,21,28,24,0,62,31
872825,21,28,30,0,63,32
872825,21,28,36,0,64,33
872825,21,28,42,0,65,32
872825,21,28,48,0,66,33
872825,21,28,54,0,67,33
872825,21,29,0,0,68,32
872825,21,29,6,0,69,32
872825,21,29,12,0,70,33
872825,21,29,18,0,71,34
872825,21,29,24,0,72,35
872825,21,29,30,0,73,34
872825,21,29,36,0,74,33
872825,21,29,42,0,75,34
872825,21,29,48,0,76,34
872825,21,29,54,0,77,35
872825,21,30,0,0,78,35
872825,21,30,6,0,79,36
872825,21,30,12,0,80,37
872825,21,30,18,0,81,38
872825,21,30,24,0,82,39
872825,21,30,30,0,83,40
872825,21,30,36,0,84,41
872825,21,30,42,0,85,42
872825,21,30,48,0,85,43
872825,21,30,54,0,86,44
872825,21,30,58,4,86,44
872825,21,35,47,0,85,43
872825,21,35,53,0,84,42
872825,21,35,59,0,83,41
872825,21,36,5,0,82,40
872825,21,36,11,0,82,39
872825,21,36,17,0,81,38
872825,21,36,23,0,80,37
872825,21,36,29,0,79,37
872825,21,36,35,0,78,37
872825,21,36,41,0,77,36
872825,21,36,47,0,76,35
872825,21,36,53,0,75,34
872825,21,36,59,0,74,34
872825,21,37,5,0,73,33
872825,21,37,11,0,72,33
872825,21,37,17,0,71,33
872825,21,37,23,0,70,33
872825,21,37,29,0,69,32
872825,21,37,35,0,68,32
872825,21,37,41,0,67,33
872825,21,37,47,0,66,32
872825,21,37,53,0,65,32
872825,21,37,59,0,64,33
872825,21,38,5,0,63,34
872825,21,38,11,0,62,33
872825,21,38,17,0,61,33
872825,21,38,23,0,60,33
872825,21,38,29,0,59,32
872825,21,38,35,0,58,31
872825,21,38,41,0,57,31
872825,21,38,47,0,56,31
872825,21,38,53,0,55,31
872825,21,38,59,0,54,31
872825,21,39,5,0,53,30
872825,21,39,11,0,52,29
872825,21,39,17,0,51,29
872825,21,39,23,0,50,28
872825,21,39,29,0,49,28
872825,21,39,35,0,48,29
872825,21,39,41,0,47,28
872825,21,39,47,0,46,29
872825,21,39,53,0,45,30
872825,21,39,59,0,44,31
872825,21,40,5,0,43,32
872825,21,40,11,0,42,33
872825,21,40,17,0,41,34
872825,21,40,23,0,40,35
872825,21,40,29,0,39,36
872825,21,40,35,0,38,36
872825,21,40,41,0,37,37
872825,21,40,47,0,36,37
872825,21,40,53,0,35,38
872825,21,40,59,0,34,37
872825,21,41,5,0,33,36
872825,21,41,11,0,32,35
872825,21,41,17,0,31,34
872825,21,41,23,0,32,33
872825,21,41,26,33,32,33
872825,22,14,26,0,31,34
872825,22,14,32,0,30,35
872825,22,14,38,0,29,35
872825,22,14,44,0,28,36
872825,22,14,50,0,27,36
872825,22,14,56,0,26,37
872825,22,15,2,0,25,38
872825,22,15,8,0,24,38
872825,22,15,14,0,23,38
872825,22,15,20,0,22,38
872825,22,15,26,0,21,37
872825,22,15,32,0,20,37
872825,22,15,38,0,19,37
872825,22,15,44,0,18,38
872825,22,15,50,0,17,39
872825,22,15,56,0,17,40
872825,22,16,2,0,16,41
872825,22,16,8,0,17,42
872825,22,16,14,0,16,43
872825,22,16,20,0,15,44
872825,22,16,26,0,16,45
872825,22,16,32,0,16,46
872825,22,16,38,0,17,47
872825,22,16,44,0,17,48
872825,22,16,50,0,18,49
872825,22,16,56,0,19,50
872825,22,17,2,0,20,51
872825,22,17,8,0,21,52
872825,22,17,14,0,22,52
872825,22,17,20,0,23,53
872825,22,17,26,0,24,54
872825,22,17,32,0,25,55
872825,22,17,38,0,26,56
872825,22,17,44,0,27,57
872825,22,17,50,0,28,58
872825,22,17,56,0,29,59
872825,22,18,2,0,30,59
872825,22,18,8,0,31,60
872825,22,18,14,0,32,61
872825,22,18,20,0,33,62
872825,22,18,26,0,34,63
872825,22,18,32,0,34,64
872825,22,18,38,0,33,65
872825,22,18,44,0,32,65
872825,22,18,50,0,31,66
872825,22,18,56,0,30,66
872825,22,19,2,0,29,66
872825,22,19,8,0,28,67
872825,22,19,14,0,27,67
872825,22,19,20,0,26,67
872825,22,19,26,0,25,66
872825,22,19,32,0,24,66
872825,22,19,38,0,23,67
872825,22,19,44,0,22,66
872825,22,19,50,0,21,67
872825,22,19,56,0,20,67
872825,22,20,2,0,19,66
872825,22,20,8,0,18,66
872825,22,20,14,0,17,67
872825,22,20,20,0,16,67
872825,22,20,26,0,15,67
872825,22,20,32,0,14,66
872825,22,20,38,0,13,67
872825,22,20,44,0,12,66
872825,22,20,50,0,11,66
872825,22,20,56,0,10,66
872825,22,21,2,0,9,67
872825,22,21,8,0,8,66
872825,22,21,14,0,7,66
872825,22,21,20,0,6,66
872825,22,21,26,0,5,67
872825,22,21,32,0,4,67
872825,22,21,38,0,3,67
872825,22,21,44,0,2,67
872825,22,21,50,0,1,67
872825,22,21,56,1,0,67
1428997,8,47,19,0,0,67
1428997,8,48,2,0,1,66
1428997,8,48,8,0,2,67
1428997,8,48,14,0,3,67
1428997,8,48,20,0,4,67
1428997,8,48,26,0,5,67
1428997,8,48,32,0,6,66
1428997,8,48,38,0,7,66
1428997,8,48,44,0,8,66
1428997,8,48,50,0,9,67
1428997,8,48,56,0,10,67
1428997,8,49,2,0,11,66
1428997,8,49,8,0,12,67
1428997,8,49,14,0,13,67
1428997,8,49,20,0,14,67
1428997,8,49,26,0,15,66
1428997,8,49,32,0,16,67
1428997,8,49,38,0,17,66
1428997,8,49,44,0,18,66
1428997,8,49,50,0,19,66
1428997,8,49,56,0,20,66
1428997,8,50,2,0,21,66
1428997,8,50,8,0,22,66
1428997,8,50,14,0,23,66
1428997,8,50,20,0,24,66
1428997,8,50,26,0,25,67
1428997,8,50,32,0,26,67
1428997,8,50,38,0,27,67
1428997,8,50,44,0,28,67
1428997,8,50,50,0,29,66
1428997,8,50,56,0,30,67
1428997,8,51,2,0,31,67
1428997,8,51,8,0,32,66
1428997,8,51,14,0,33,65
1428997,8,51,20,0,34,64
1428997,8,51,26,0,34,63
1428997,8,51,32,0,33,62
1428997,8,51,38,0,32,62
1428997,8,51,44,0,31,61
1428997,8,51,50,0,30,60
1428997,8,51,56,0,29,59
1428997,8,52,2,0,28,59
1428997,8,52,8,0,27,58
1428997,8,52,14,0,26,57
1428997,8,52,20,0,25,56
1428997,8,52,26,0,24,55
1428997,8,52,32,0,23,54
1428997,8,52,38,0,22,53
1428997,8,52,44,0,21,52
1428997,8,52,50,0,20,51
1428997,8,52,56,0,19,50
1428997,8,53,2,0,18,49
1428997,8,53,8,0,17,48
1428997,8,53,14,0,16,47
1428997,8,53,20,0,16,46
1428997,8,53,26,0,15,45
1428997,8,53,32,0,14,44
1428997,8,53,38,0,14,43
1428997,8,53,44,0,15,42
1428997,8,53,50,0,15,41
1428997,8,53,56,0,16,40
1428997,8,54,2,0,17,39
1428997,8,54,8,0,18,38
1428997,8,54,14,0,19,39
1428997,8,54,20,0,20,38
1428997,8,54,26,0,21,37
1428997,8,54,32,0,22,38
1428997,8,54,38,0,23,39
1428997,8,54,44,0,24,38
1428997,8,54,50,0,25,39
1428997,8,54,56,0,26,38
1428997,8,55,2,0,27,37
1428997,8,55,8,0,28,36
1428997,8,55,14,0,29,35
1428997,8,55,20,0,30,35
1428997,8,55,26,0,31,34
1428997,8,55,32,0,32,33
1428997,8,55,37,18,32,33
1428997,9,14,20,28,32,33
1428997,9,42,42,0,31,34
1428997,9,42,48,0,30,35
1428997,9,42,54,0,29,35
1428997,9,43,0,0,28,35
1428997,9,43,6,0,27,36
1428997,9,43,12,0,26,36
1428997,9,43,18,0,25,37
1428997,9,43,24,0,24,38
1428997,9,43,30,0,23,38
1428997,9,43,36,0,22,38
1428997,9,43,42,0,21,37
1428997,9,43,48,0,20,36
1428997,9,43,54,0,21,35
1428997,9,44,0,0,21,34
1428997,9,44,6,0,21,33
1428997,9,44,12,0,22,32
1428997,9,44,18,0,22,31
1428997,9,44,24,0,22,30
1428997,9,44,30,0,21,29
1428997,9,44,36,0,22,28
1428997,9,44,42,0,21,27
1428997,9,44,48,0,22,26
1428997,9,44,54,0,22,25
1428997,9,45,0,0,21,24
1428997,9,45,6,0,21,23
1428997,9,45,12,0,21,22
1428997,9,45,18,0,22,21
1428997,9,45,24,0,23,20
1428997,9,45,30,0,23,19
1428997,9,45,36,0,24,18
1428997,9,45,42,0,25,17
1428997,9,45,48,0,26,16
1428997,9,45,54,0,27,15
1428997,9,45,58,3,27,15
1428997,9,49,48,0,27,16
1428997,9,49,54,0,26,17
1428997,9,50,0,0,25,18
1428997,9,50,6,0,24,19
1428997,9,50,12,0,23,20
1428997,9,50,18,0,22,21
1428997,9,50,24,0,22,22
1428997,9,50,30,0,22,23
1428997,9,50,36,0,21,24
1428997,9,50,42,0,22,25
1428997,9,50,48,0,22,26
1428997,9,50,54,0,22,27
1428997,9,51,0,0,21,28
1428997,9,51,6,0,21,29
1428997,9,51,12,0,22,30
1428997,9,51,18,0,21,31
1428997,9,51,24,0,21,32
1428997,9,51,30,0,22,33
1428997,9,51,36,0,21,34
1428997,9,51,42,0,21,35
1428997,9,51,48,0,20,36
1428997,9,51,54,0,19,37
1428997,9,52,0,0,18,38
1428997,9,52,6,0,17,39
1428997,9,52,12,0,17,40
1428997,9,52,18,0,16,41
1428997,9,52,24,0,17,42
1428997,9,52,30,0,16,43
1428997,9,52,36,0,16,44
1428997,9,52,42,0,15,45
1428997,9,52,48,0,15,46
1428997,9,52,54,0,16,47
1428997,9,53,0,0,17,48
1428997,9,53,6,0,18,49
1428997,9,53,12,0,19,50
1428997,9,53,18,0,20,51
1428997,9,53,24,0,21,52
1428997,9,53,30,0,22,53
1428997,9,53,36,0,23,53
1428997,9,53,42,0,24,54
1428997,9,53,48,0,25,55
1428997,9,53,54,0,26,56
1428997,9,54,0,0,27,57
1428997,9,54,6,0,28,58
1428997,9,54,12,0,29,58
1428997,9,54,18,0,30,59
1428997,9,54,24,0,31,60
1428997,9,54,30,0,32,61
1428997,9,54,36,0,33,62
1428997,9,54,42,0,34,63
1428997,9,54,48,0,34,64
1428997,9,54,54,0,33,65
1428997,9,55,0,0,32,66
1428997,9,55,6,0,31,67
1428997,9,55,12,0,30,67
1428997,9,55,18,0,29,66
1428997,9,55,24,0,28,66
1428997,9,55,30,0,27,66
1428997,9,55,36,0,26,67
1428997,9,55,42,0,25,67
1428997,9,55,48,0,24,67
1428997,9,55,54,0,23,67
1428997,9,56,0,0,22,67
1428997,9,56,6,0,21,66
1428997,9,56,12,0,20,67
1428997,9,56,18,0,19,67
1428997,9,56,24,0,18,67
1428997,9,56,30,0,17,67
1428997,9,56,36,0,16,66
1428997,9,56,39,4,16,66
1428997,10,1,36,0,17,66
1428997,10,1,42,0,18,67
1428997,10,1,48,0,19,67
1428997,10,1,54,0,20,67
1428997,10,2,0,0,21,66
1428997,10,2,6,0,22,66
1428997,10,2,12,0,23,66
1428997,10,2,18,0,24,67
1428997,10,2,24,0,25,66
1428997,10,2,30,0,26,66
1428997,10,2,36,0,27,67
1428997,10,2,42,0,28,66
1428997,10,2,48,0,29,67
1428997,10,2,54,0,30,67
1428997,10,3,0,0,31,67
1428997,10,3,6,0,32,67
1428997,10,3,12,0,33,67
1428997,10,3,18,0,34,66
1428997,10,3,24,0,35,65
1428997,10,3,30,0,36,64
1428997,10,3,36,0,37,63
1428997,10,3,42,0,38,62
1428997,10,3,48,0,39,62
1428997,10,3,54,0,40,61
1428997,10,4,0,0,41,60
1428997,10,4,6,0,42,59
1428997,10,4,12,0,43,58
1428997,10,4,18,0,44,57
1428997,10,4,24,0,45,56
1428997,10,4,30,0,46,55
1428997,10,4,36,0,47,54
1428997,10,4,42,0,48,54
1428997,10,4,48,0,49,53
1428997,10,4,54,0,50,52
1428997,10,5,0,0,51,51
1428997,10,5,6,0,52,50
1428997,10,5,12,0,53,50
1428997,10,5,18,0,54,49
1428997,10,5,24,0,55,48
1428997,10,5,30,0,56,47
1428997,10,5,36,0,57,46
1428997,10,5,42,0,58,45
1428997,10,5,48,0,59,44
1428997,10,5,54,0,60,43
1428997,10,6,0,0,61,42
1428997,10,6,6,0,62,41
1428997,10,6,12,0,63,40
1428997,10,6,18,0,63,39
1428997,10,6,24,0,64,38
1428997,10,6,30,0,65,37
1428997,10,6,36,0,64,36
1428997,10,6,42,0,63,35
1428997,10,6,48,0,62,34
1428997,10,6,54,0,61,33
1428997,10,7,0,0,60,33
1428997,10,7,6,0,59,32
1428997,10,7,12,0,58,31
1428997,10,7,18,0,57,31
1428997,10,7,24,0,56,30
1428997,10,7,30,0,55,30
1428997,10,7,36,0,54,31
1428997,10,7,42,0,53,30
1428997,10,7,48,0,52,29
1428997,10,7,54,0,51,29
1428997,10,8,0,0,50,29
1428997,10,8,6,0,49,28
1428997,10,8,12,0,48,28
1428997,10,8,18,0,47,27
1428997,10,8,24,0,46,27
1428997,10,8,30,0,45,26
1428997,10,8,36,0,45,25
1428997,10,8,42,0,44,24
1428997,10,8,48,0,43,23
1428997,10,8,54,0,44,22
1428997,10,9,0,0,43,21
1428997,10,9,6,13,42,20
1428997,10,22,35,0,42,21
1428997,10,22,41,0,43,22
1428997,10,22,47,0,44,23
1428997,10,22,53,0,45,24
1428997,10,22,59,0,45,25
1428997,10,23,5,0,45,26
1428997,10,23,11,0,46,27
1428997,10,23,17,0,47,27
1428997,10,23,23,0,48,28
1428997,10,23,29,0,49,28
1428997,10,23,35,0,50,28
1428997,10,23,41,0,51,28
1428997,10,23,47,0,52,28
1428997,10,23,53,0,53,29
1428997,10,23,59,0,54,30
1428997,10,24,5,0,55,30
1428997,10,24,11,0,56,31
1428997,10,24,17,0,57,32
1428997,10,24,23,0,58,31
1428997,10,24,29,0,59,31
1428997,10,24,35,0,60,31
1428997,10,24,41,0,61,30
1428997,10,24,47,0,62,31
1428997,10,24,53,0,63,31
1428997,10,24,59,0,64,32
1428997,10,25,5,0,65,32
1428997,10,25,11,0,66,32
1428997,10,25,17,0,67,32
1428997,10,25,23,0,68,32
1428997,10,25,29,0,69,32
1428997,10,25,35,0,70,33
1428997,10,25,41,0,71,34
1428997,10,25,47,0,72,34
1428997,10,25,53,0,73,34
1428997,10,25,59,0,74,34
1428997,10,26,5,0,75,35
1428997,10,26,11,0,76,34
1428997,10,26,17,0,77,35
1428997,10,26,23,0,78,35
1428997,10,26,29,0,79,36
1428997,10,26,35,0,80,37
1428997,10,26,41,0,81,38
1428997,10,26,47,0,82,39
1428997,10,26,53,0,82,40
1428997,10,26,59,0,83,41
1428997,10,27,5,0,84,42
1428997,10,27,11,0,85,43
1428997,10,27,17,0,86,44
1428997,10,27,21,6,86,44
1428997,10,34,16,0,85,43
1428997,10,34,22,0,84,43
1428997,10,34,28,0,83,44
1428997,10,34,34,0,82,45
1428997,10,34,40,0,81,46
1428997,10,34,46,0,80,46
1428997,10,34,52,0,79,47
1428997,10,34,58,0,78,48
1428997,10,35,4,0,77,48
1428997,10,35,10,0,76,47
1428997,10,35,16,0,75,46
1428997,10,35,22,0,74,45
1428997,10,35,28,0,73,44
1428997,10,35,34,0,72,44
1428997,10,35,40,0,71,43
1428997,10,35,46,0,70,42
1428997,10,35,52,0,69,41
1428997,10,35,58,0,68,41
1428997,10,36,4,0,67,42
1428997,10,36,10,0,66,41
1428997,10,36,16,0,65,42
1428997,10,36,22,0,64,41
1428997,10,36,28,0,63,42
1428997,10,36,34,0,62,43
1428997,10,36,40,0,61,42
1428997,10,36,46,0,60,43
1428997,10,36,52,0,59,44
1428997,10,36,58,0,58,45
1428997,10,37,4,0,57,46
1428997,10,37,10,0,56,47
1428997,10,37,16,0,55,47
1428997,10,37,22,0,54,48
1428997,10,37,28,0,53,49
1428997,10,37,34,0,52,50
1428997,10,37,40,0,51,51
1428997,10,37,46,0,50,52
1428997,10,37,52,0,49,52
1428997,10,37,58,0,48,53
1428997,10,38,4,0,47,54
1428997,10,38,10,0,46,55
1428997,10,38,16,0,45,56
1428997,10,38,22,0,44,56
1428997,10,38,28,0,43,57
1428997,10,38,34,0,42,58
1428997,10,38,40,0,41,59
1428997,10,38,46,0,40,60
1428997,10,38,52,0,39,61
1428997,10,38,58,0,38,61
1428997,10,39,4,0,37,62
1428997,10,39,10,0,36,63
1428997,10,39,16,0,35,64
1428997,10,39,22,0,34,63
1428997,10,39,28,0,33,62
1428997,10,39,34,0,32,61
1428997,10,39,40,0,31,60
1428997,10,39,46,0,30,60
1428997,10,39,52,0,29,60
1428997,10,39,58,0,28,59
1428997,10,40,4,0,27,58
1428997,10,40,10,0,26,57
1428997,10,40,16,0,25,56
1428997,10,40,22,0,24,55
1428997,10,40,28,0,23,54
1428997,10,40,34,0,22,53
1428997,10,40,40,0,21,52
1428997,10,40,46,0,20,51
1428997,10,40,52,0,19,50
1428997,10,40,58,0,18,49
1428997,10,41,4,0,17,48
1428997,10,41,10,0,16,47
1428997,10,41,16,0,15,46
1428997,10,41,22,0,15,45
1428997,10,41,28,0,14,44
1428997,10,41,34,0,13,44
1428997,10,41,40,0,12,43
1428997,10,41,46,0,11,43
1428997,10,41,52,0,10,42
1428997,10,41,58,0,9,42
1428997,10,42,4,0,8,42
1428997,10,42,10,0,7,42
1428997,10,42,16,0,6,43
1428997,10,42,22,37,6,43
1428997,11,20,17,0,7,43
1428997,11,20,23,0,8,42
1428997,11,20,29,0,9,42
1428997,11,20,35,0,10,42
1428997,11,20,41,0,11,43
1428997,11,20,47,0,12,44
1428997,11,20,53,0,13,43
1428997,11,20,59,0,14,44
1428997,11,21,5,0,15,45
1428997,11,21,11,0,16,46
1428997,11,21,17,0,17,47
1428997,11,21,23,0,17,48
1428997,11,21,29,0,18,49
1428997,11,21,35,0,19,50
1428997,11,21,41,0,20,51
1428997,11,21,47,0,21,52
1428997,11,21,53,0,22,52
1428997,11,21,59,0,23,53
1428997,11,22,15,0,22,52
1428997,11,22,21,0,21,52
1428997,11,22,27,0,20,51
1428997,11,22,33,0,19,50
1428997,11,22,39,0,18,49
1428997,11,22,45,0,17,48
1428997,11,22,51,0,17,47
1428997,11,22,57,0,16,46
1428997,11,23,3,0,15,45
1428997,11,23,9,0,14,44
1428997,11,23,15,0,15,43
1428997,11,23,21,0,15,42
1428997,11,23,27,0,16,41
1428997,11,23,33,0,17,40
1428997,11,23,39,0,17,39
1428997,11,23,45,0,18,38
1428997,11,23,51,0,19,37
1428997,11,23,57,0,20,36
1428997,11,24,3,0,21,35
1428997,11,24,9,0,22,34
1428997,11,24,15,0,22,33
1428997,11,24,21,0,21,32
1428997,11,24,27,0,22,31
1428997,11,24,33,0,22,30
1428997,11,24,39,0,21,29
1428997,11,24,45,0,21,28
1428997,11,24,51,0,22,27
1428997,11,24,57,0,21,26
1428997,11,25,3,0,21,25
1428997,11,25,9,0,22,24
1428997,11,25,15,0,21,23
1428997,11,25,21,0,21,22
1428997,11,25,27,0,22,21
1428997,11,25,33,0,23,20
1428997,11,25,39,0,24,19
1428997,11,25,45,0,25,18
1428997,11,25,51,0,26,17
1428997,11,25,57,0,27,16
1428997,11,26,3,0,28,16
1428997,11,26,9,0,29,16
1428997,11,26,15,0,30,16
1428997,11,26,21,0,31,16
1428997,11,26,27,0,32,16
1428997,11,26,33,0,33,16
1428997,11,26,39,0,34,15
1428997,11,26,45,47,35,15
1428997,12,14,34,0,36,16
1428997,12,14,40,0,37,16
1428997,12,14,46,0,38,16
1428997,12,14,52,0,39,16
1428997,12,14,58,0,40,17
1428997,12,15,4,0,41,18
1428997,12,15,10,0,42,19
1428997,12,15,16,0,43,20
1428997,12,15,22,0,42,21
1428997,12,15,28,0,43,22
1428997,12,15,34,0,44,23
1428997,12,15,40,0,45,24
1428997,12,15,45,1,45,24
1428997,12,17,16,0,44,25
1428997,12,17,22,0,45,26
1428997,12,17,28,0,46,27
1428997,12,17,34,0,47,27
1428997,12,17,40,0,48,28
1428997,12,17,46,0,49,29
1428997,12,17,52,0,50,28
1428997,12,17,58,0,51,28
1428997,12,18,4,0,52,29
1428997,12,18,10,0,53,29
1428997,12,18,16,0,54,29
1428997,12,18,22,0,55,30
1428997,12,18,28,0,56,31
1428997,12,18,34,0,57,31
1428997,12,18,40,0,58,31
1428997,12,18,46,0,59,31
1428997,12,18,52,0,60,31
1428997,12,18,58,0,61,30
1428997,12,19,4,0,62,31
1428997,12,19,10,0,63,31
1428997,12,19,16,0,64,32
1428997,12,19,22,0,65,33
1428997,12,19,28,0,66,32
1428997,12,19,34,0,67,33
1428997,12,19,40,0,68,33
1428997,12,19,46,0,69,34
1428997,12,19,52,0,70,33
1428997,12,19,58,0,71,34
1428997,12,20,4,0,72,33
1428997,12,20,10,0,73,33
1428997,12,20,16,0,74,34
1428997,12,20,22,0,75,34
1428997,12,20,28,0,76,35
1428997,12,20,34,0,77,36
1428997,12,20,40,0,78,36
1428997,12,20,46,0,79,36
1428997,12,20,52,0,80,37
1428997,12,20,58,0,81,38
1428997,12,21,4,0,81,39
1428997,12,21,10,0,82,40
1428997,12,21,16,0,83,41
1428997,12,21,22,0,84,42
1428997,12,21,28,0,85,43
1428997,12,21,34,0,86,44
1428997,12,21,38,4,86,44
1428997,12,26,16,0,87,45
1428997,12,26,22,0,88,46
1428997,12,26,28,0,89,47
1428997,12,26,34,0,89,48
1428997,12,26,40,0,88,49
1428997,12,26,46,0,89,50
1428997,12,26,52,0,89,51
1428997,12,26,58,0,90,52
1428997,12,27,4,0,90,53
1428997,12,27,10,0,89,54
1428997,12,27,16,0,89,55
1428997,12,27,22,0,90,56
1428997,12,27,28,0,90,57
1428997,12,27,34,0,89,58
1428997,12,27,40,0,90,59
1428997,12,27,46,0,90,60
1428997,12,27,52,0,89,61
1428997,12,27,58,0,88,62
1428997,12,28,4,0,87,63
1428997,12,28,7,32,87,63
1428997,13,0,16,0,88,62
1428997,13,0,22,0,89,61
1428997,13,0,28,0,89,60
1428997,13,0,34,0,88,59
1428997,13,0,40,0,88,58
1428997,13,0,46,0,88,57
1428997,13,0,52,0,88,56
1428997,13,0,58,0,89,55
1428997,13,1,4,0,89,54
1428997,13,1,10,0,90,53
1428997,13,1,16,0,89,52
1428997,13,1,22,0,88,51
1428997,13,1,28,0,89,50
1428997,13,1,34,0,88,49
1428997,13,1,40,0,87,48
1428997,13,1,46,0,87,47
1428997,13,1,52,0,86,46
1428997,13,1,58,0,85,45
1428997,13,2,4,0,84,44
1428997,13,2,10,0,83,43
1428997,13,2,16,0,82,44
1428997,13,2,22,0,81,45
1428997,13,2,28,0,80,46
1428997,13,2,34,0,79,47
1428997,13,2,40,0,78,47
1428997,13,2,46,0,77,47
1428997,13,2,52,0,76,48
1428997,13,2,58,0,75,48
1428997,13,3,4,0,74,47
1428997,13,3,10,0,73,46
1428997,13,3,16,0,72,45
1428997,13,3,22,0,71,44
1428997,13,3,28,0,70,44
1428997,13,3,34,0,69,44
1428997,13,3,37,11,69,44
1428997,13,15,14,0,70,44
